run_id,window,chosen_combo_id,sweep_id,combo_id,n_combos,train_test,hypothesis,ticker,start,end,strategy,stop,param_fast_window,param_slow_window,param_period,param_multiplier,risk_pct,brokerage,slippage_bps,total_return,annualized_return,max_drawdown,sharpe,sortino,num_trades,win_rate,avg_payoff,expectancy,avg_holding_days,benchmark_total_return,benchmark_annualized_return,benchmark_max_drawdown,benchmark_sharpe,benchmark_sortino
",BBDC4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,-0.004910738713883034,-0.0016727622253668306,0.05400407802028705,-0.04339020976361592,-0.02843747111456465,8,0.125,6.175798881456863,-6.1384233923542055,54.625,0.2710986779510052,0.08499912102138785,0.5273591075996285,0.4032463029748291,0.416719461088104
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",WEGE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,-0.004324839889519705,-0.0014728996468743594,0.13266014120476177,0.0013279785468080314,0.000772037470036429,10,0.4,1.3585433238729663,-4.324839889519917,52.7,3.099627292890071,0.6157817654292959,0.46659935014370946,1.4023917637339827,1.3677758192091742
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ABEV3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,-0.03754601557511128,-0.012930243044759315,0.0473822732971464,-0.4905767010851232,-0.2963769203472514,8,0.25,0.697176181382426,-46.93251946888905,45.25,-0.21484674490833644,-0.07896527920004814,0.5193115087911396,-0.07904947911044154,-0.07815419963759383
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",B3SA3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,0.06364098245357974,0.021203961546954808,0.030169255806199686,0.6940137107241827,0.4770356385115761,6,0.5,2.667792939228846,86.72672156436708,74.16666666666667,1.964661146986967,0.4471373000105332,0.42679733695243394,1.076700327079813,1.1124940366527623
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RENT3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,0.09532056902179686,0.031447730124785744,0.050221140610284015,0.9854002214785696,0.74152940298357,4,0.5,3.1571174296833995,112.57377448504162,108.75,2.268939394596165,0.4960289158043587,0.5788071086564944,1.0350061630518586,1.0845976784009492
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",SUZB3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,0.0529527359510471,0.017702479904559754,0.02795258056768838,0.6504485570695765,0.47641105371275094,5,0.8,1.1773571474478661,72.40901692590523,76.6,2.1633172757106505,0.4794116469980523,0.5425050855314355,1.044381702835388,1.13597645319587
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c011,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RADL3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,12,50,14,2.5,0.01,0.0,5.0,0.043115784462154805,0.014459095367571617,0.04963883762280855,0.43021647759604614,0.2897557645528984,7,0.42857142857142855,2.7054056595158316,61.59397780307818,65.85714285714286,0.4157875476822177,0.12551574962166634,0.37378174741142406,0.5137071191239666,0.5292834319481969
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",PETR4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.028049184304925978,0.009452054667332455,0.07560004025670758,0.22342670036502724,0.1705295075663537,41,0.4634146341463415,1.1659028330845724,0.19994132356752983,12.951219512195122,0.8454101484955909,0.23166651221330214,0.6334389595560723,0.6682337426994381,0.6380948190749378
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",VALE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.14313541242785832,0.04654501897083585,0.05238618087437276,0.9675217227872567,0.730472122450201,46,0.4782608695652174,1.5839536569623642,13.024452167645833,11.956521739130435,1.3299203300027318,0.3332933355999199,0.43671319769105915,0.8815399015428006,0.8869369947122574
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ITUB4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,-0.010534859053089707,-0.0035952319673075994,0.09546927063235096,-0.07955985461281088,-0.059164589921980905,47,0.3617021276595745,0.9625616370573309,-12.365993706919486,8.702127659574469,0.2990652166537997,0.09305930430252318,0.44319133495797625,0.4275422812668474,0.4373487411725101
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",BBDC4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,-0.02275442337313105,-0.007797188955089185,0.07560471155920641,-0.18645799247447994,-0.12973653011305183,40,0.475,0.8895496167773251,-5.688605843282745,11.025,0.2710986779510052,0.08499912102138785,0.5273591075996285,0.4032463029748291,0.416719461088104
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",WEGE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.14705958766613514,0.04776541193531325,0.12643710688933332,0.7232461668042885,0.4893015525125911,45,0.4222222222222222,3.2997046046641456,32.67990837025231,12.777777777777779,3.099627292890071,0.6157817654292959,0.46659935014370946,1.4023917637339827,1.3677758192091742
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ABEV3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.020311944208511568,0.006861922841430834,0.040145208206449436,0.20955257920556003,0.15805812353249243,35,0.5714285714285714,0.9457369692714498,6.136903834654801,13.857142857142858,-0.21484674490833644,-0.07896527920004814,0.5193115087911396,-0.07904947911044154,-0.07815419963759383
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",B3SA3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.025995003925843863,0.008765651518347184,0.05013860511856625,0.2262953218179721,0.18043509145040326,47,0.46808510638297873,1.2529531183925402,3.0838126451882464,12.02127659574468,1.964661146986967,0.4471373000105332,0.42679733695243394,1.076700327079813,1.1124940366527623
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RENT3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.11229644814075157,0.03685667931522807,0.04259643912498665,0.9346852388127401,0.8202607063476665,37,0.5675675675675675,1.5919887942672428,30.35039138939238,16.91891891891892,2.268939394596165,0.4960289158043587,0.5788071086564944,1.0350061630518586,1.0845976784009492
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",SUZB3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.1967987368441979,0.06300057398896475,0.05447720981234887,1.159441549349329,1.0046380990659836,44,0.4318181818181818,3.5425805448742507,44.726985646408565,12.681818181818182,2.1633172757106505,0.4794116469980523,0.5425050855314355,1.044381702835388,1.13597645319587
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c012,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RADL3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.0,0.01,0.0,5.0,0.013554890179749757,0.004589296021853206,0.05144480025707999,0.14124226950665508,0.10376408470343286,50,0.46,1.2862934142771107,2.7109780359500473,9.14,0.4157875476822177,0.12551574962166634,0.37378174741142406,0.5137071191239666,0.5292834319481969
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",PETR4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.018248686757357246,0.00616903537220681,0.06322002852596602,0.18056149650433995,0.13721250677471947,41,0.4634146341463415,1.1175374723635594,-0.841931923602333,13.073170731707316,0.8454101484955909,0.23166651221330214,0.6334389595560723,0.6682337426994381,0.6380948190749378
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",VALE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.10909976464803606,0.035842318540700635,0.04594282782829142,0.9229260579093285,0.7009071786752978,46,0.4782608695652174,1.523127503079871,9.41886997826302,12.108695652173912,1.3299203300027318,0.3332933355999199,0.43671319769105915,0.8815399015428006,0.8869369947122574
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ITUB4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,-0.0060246271128188145,-0.0020529475700112876,0.07514325749192423,-0.050594338718066796,-0.03907390830778856,47,0.3617021276595745,0.9801490864310753,-9.520427219796156,9.914893617021276,0.2990652166537997,0.09305930430252318,0.44319133495797625,0.4275422812668474,0.4373487411725101
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",BBDC4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.028610521466182703,0.009639467662841072,0.06058048636691612,0.3015475842159557,0.23986666907097373,39,0.48717948717948717,0.9464830987277597,-2.1513049279365997,11.512820512820513,0.2710986779510052,0.08499912102138785,0.5273591075996285,0.4032463029748291,0.416719461088104
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",WEGE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.12565263865740262,0.041074133554253045,0.10282249491663126,0.7550475393844811,0.527585038173564,45,0.4444444444444444,3.2842985497575867,27.922808590533766,13.6,3.099627292890071,0.6157817654292959,0.46659935014370946,1.4023917637339827,1.3677758192091742
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ABEV3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.008564180075832484,0.002904323181844415,0.0360321284840799,0.11417131326968874,0.08631447199859928,35,0.5714285714285714,0.8473023239381284,2.709943908651132,14.114285714285714,-0.21484674490833644,-0.07896527920004814,0.5193115087911396,-0.07904947911044154,-0.07815419963759383
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",B3SA3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.016435444788093,0.005559343309070375,0.042894135702892806,0.17930910565372662,0.144928871212484,47,0.46808510638297873,1.2077134055556777,1.5625768790125734,12.340425531914894,1.964661146986967,0.4471373000105332,0.42679733695243394,1.076700327079813,1.1124940366527623
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RENT3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.11402397987389268,0.037404053256503866,0.03031525799602017,1.1230745203107004,1.0413074101929443,37,0.6216216216216216,1.5249309385534082,30.81729185780871,18.243243243243242,2.268939394596165,0.4960289158043587,0.5788071086564944,1.0350061630518586,1.0845976784009492
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",SUZB3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.16470423095205944,0.05321899636413163,0.04287857410699361,1.2006753503405116,1.063680089065696,44,0.45454545454545453,3.535247392113146,37.43277976183172,13.409090909090908,2.1633172757106505,0.4794116469980523,0.5425050855314355,1.044381702835388,1.13597645319587
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c013,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RADL3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,21,14,2.5,0.01,0.0,5.0,0.04362941725523517,0.014628945758942136,0.039525164809579655,0.4569366729237819,0.357829042306049,50,0.48,1.542825506687398,8.725883451047235,10.5,0.4157875476822177,0.12551574962166634,0.37378174741142406,0.5137071191239666,0.5292834319481969
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",PETR4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.04762399510922344,0.01594801162109505,0.047439701306285505,0.43132431562720047,0.2770181823469471,6,0.5,1.7722240627804342,40.45160254462792,57.0,0.8454101484955909,0.23166651221330214,0.6334389595560723,0.6682337426994381,0.6380948190749378
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",VALE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.11434892637047045,0.037506950987691745,0.04412352881135835,0.9604766358077708,0.657725519528898,7,0.5714285714285714,1.651948820181326,54.01080109488231,54.142857142857146,1.3299203300027318,0.3332933355999199,0.43671319769105915,0.8815399015428006,0.8869369947122574
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ITUB4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.03201550789346719,0.01077484264905193,0.04519154268656451,0.3354566522010914,0.21349385488374653,6,0.3333333333333333,1.2068383945518637,-23.868299464530057,58.333333333333336,0.2990652166537997,0.09305930430252318,0.44319133495797625,0.4275422812668474,0.4373487411725101
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",BBDC4.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.0029971954803007517,0.0010182827903220115,0.04748298490649414,0.049455482636267895,0.02856632362460272,7,0.2857142857142857,2.643147780792839,4.2817078290013955,47.285714285714285,0.2710986779510052,0.08499912102138785,0.5273591075996285,0.4032463029748291,0.416719461088104
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",WEGE3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.13116842678362883,0.04280620708026217,0.14810984869995478,0.606483588735633,0.37439097991945003,8,0.5,4.109502204158031,163.96053347953583,71.375,3.099627292890071,0.6157817654292959,0.46659935014370946,1.4023917637339827,1.3677758192091742
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",ABEV3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,-0.046061620885420096,-0.01590902005332795,0.049589343482403264,-0.4695789769485932,-0.26384245276518714,8,0.25,0.7472676512336448,-57.577026106775065,40.25,-0.21484674490833644,-0.07896527920004814,0.5193115087911396,-0.07904947911044154,-0.07815419963759383
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",B3SA3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.008292069262978208,0.0028122945930568743,0.03915765305616561,0.12546112855362285,0.06213359469058129,7,0.2857142857142857,2.903793587493693,11.845813232825984,35.714285714285715,1.964661146986967,0.4471373000105332,0.42679733695243394,1.076700327079813,1.1124940366527623
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
",RENT3.SA,2018-01-01,2020-12-31,MovingAverageCrossover,AtrStop,20,50,14,2.0,0.01,0.0,5.0,0.12628624821490542,0.04127338462858954,0.0593715781519145,1.0278855508000526,0.775586628141237,4,0.5,3.5092118679406696,132.51825670502146,107.25,2.268939394596165,0.4960289158043587,0.5788071086564944,1.0350061630518586,1.0845976784009492
mac_walkforward-2026-08-17T14:17:31,0,c008,mac_walkforward-2026-08-17T14:17:31-w0-train,c014,16,train,"Escolher os parâmetros do MAC pelo melhor Sharpe de cada janela de treino e aplicá-los na janela seguinte intocada. Duas perguntas: (1) a escolha é estável entre janelas ou cada período elege um parâmetro diferente — o que já seria veredicto negativo sozinho; (2) quanto do retorno in-sample sobrevive out-of-sample (WFE).
